#Name,Accession,Start,Stop,Strand,GeneID,Locus,Locus tag,Protein product,Length,Protein Name
"chromosome","NC_021352.1",1098193,1098621,"-",69621389,,"C629_RS05160","WP_003858347.1",142,"MULTISPECIES: hypothetical protein"
"chromosome","NC_021352.1",1098900,1099169,"+",69621391,,"C629_RS05170","WP_003858350.1",89,"MULTISPECIES: hypothetical protein"
"chromosome","NC_021352.1",1099202,1099441,"-",69621392,,"C629_RS05175","WP_003858351.1",79,"MULTISPECIES: mycoredoxin"
"chromosome","NC_021352.1",1099454,1099912,"-",69621393,,"C629_RS05180","WP_003858353.1",152,"MULTISPECIES: dihydrofolate reductase"
"chromosome","NC_021352.1",1099909,1100709,"-",69621394,,"C629_RS05185","WP_003858355.1",266,"MULTISPECIES: thymidylate synthase"
"chromosome","NC_021352.1",1100728,1101486,"-",69621395,,"C629_RS05190","WP_003858358.1",252,"MULTISPECIES: 3\\'(2\\'),5\\'-bisphosphate nucleotidase CysQ"
"chromosome","NC_021352.1",1101521,1106083,"+",69621396,,"C629_RS05195","WP_034982567.1",1520,"ATP-dependent helicase"
"chromosome","NC_021352.1",1106093,1106863,"+",69621397,,"C629_RS05200","WP_003858362.1",256,"MULTISPECIES: Fpg/Nei family DNA glycosylase"
"chromosome","NC_021352.1",1106867,1107277,"+",69621398,,"C629_RS05205","WP_003858364.1",136,"MULTISPECIES: YccF domain-containing protein"
"chromosome","NC_021352.1",1107267,1107869,"-",69621399,,"C629_RS05210","WP_006287577.1",200,"MULTISPECIES: DedA family protein"
"chromosome","NC_021352.1",1107866,1108024,"-",69623439,,"C629_RS16105","WP_003858370.1",52,"MULTISPECIES: hypothetical protein"
"chromosome","NC_021352.1",1108034,1109209,"-",69621400,,"C629_RS05215","WP_003858372.1",391,"MULTISPECIES: CynX/NimT family MFS transporter"
"chromosome","NC_021352.1",1109234,1110856,"-",69621401,"pgi","C629_RS05220","WP_003858374.1",540,"MULTISPECIES: glucose-6-phosphate isomerase"
"chromosome","NC_021352.1",1110995,1112167,"-",69621402,,"C629_RS05225","WP_230471487.1",390,"MULTISPECIES: HNH endonuclease"
"chromosome","NC_021352.1",1112329,1112634,"-",69621403,,"C629_RS05230","WP_003858377.1",101,"MULTISPECIES: chorismate mutase"
"chromosome","NC_021352.1",1112703,1114994,"+",69621404,"pcrA","C629_RS05235","WP_003858379.1",763,"MULTISPECIES: DNA helicase PcrA"
"chromosome","NC_021352.1",1114951,1117188,"-",69621405,,"C629_RS05240","WP_003858380.1",745,"MULTISPECIES: ABC transporter permease"
"chromosome","NC_021352.1",1117185,1117853,"-",69621406,,"C629_RS05245","WP_003858383.1",222,"ABC transporter ATP-binding protein"
"chromosome","NC_021352.1",1117854,1118363,"-",69621407,,"C629_RS05250","WP_003858384.1",169,"MULTISPECIES: PadR family transcriptional regulator"
"chromosome","NC_021352.1",1118460,1119173,"-",69621408,,"C629_RS05255","WP_003858387.1",237,"MULTISPECIES: M23 family metallopeptidase"
"chromosome","NC_021352.1",1119421,1120848,"+",69621409,,"C629_RS05260","WP_230471473.1",475,"MULTISPECIES: DUF6350 family protein"
"chromosome","NC_021352.1",1120823,1121452,"+",69621410,"purN","C629_RS05265","WP_003858391.1",209,"MULTISPECIES: phosphoribosylglycinamide formyltransferase"
"chromosome","NC_021352.1",1121460,1123022,"+",69621411,"purH","C629_RS05270","WP_003858392.1",520,"MULTISPECIES: bifunctional phosphoribosylaminoimidazolecarboxamide formyltransferase/IMP cyclohydrolase"
"chromosome","NC_021352.1",1123087,1123908,"+",69621412,,"C629_RS05275","WP_003858394.1",273,"MULTISPECIES: CoA ester lyase"
"chromosome","NC_021352.1",1123886,1124554,"-",69621413,"amtR","C629_RS05280","WP_003858395.1",222,"MULTISPECIES: TetR/AcrR family transcriptional regulator AmtR"
"chromosome","NC_021352.1",1124628,1125530,"-",69621414,,"C629_RS05285","WP_208396142.1",300,"MULTISPECIES: hypothetical protein"
"chromosome","NC_021352.1",1125637,1125888,"-",69621415,"rpsR","C629_RS05290","WP_003858407.1",83,"MULTISPECIES: 30S ribosomal protein S18"
"chromosome","NC_021352.1",1125903,1126208,"-",69621416,"rpsN","C629_RS05295","WP_003858409.1",101,"MULTISPECIES: 30S ribosomal protein S14"
"chromosome","NC_021352.1",1126212,1126376,"-",69621417,"rpmG","C629_RS05300","WP_003858439.1",54,"MULTISPECIES: 50S ribosomal protein L33"
"chromosome","NC_021352.1",1126379,1126615,"-",69621418,"rpmB","C629_RS05305","WP_003858441.1",78,"MULTISPECIES: 50S ribosomal protein L28"
"chromosome","NC_021352.1",1126803,1128416,"-",69621419,,"C629_RS05310","WP_003858443.1",537,"MULTISPECIES: SulP family inorganic anion transporter"
"chromosome","NC_021352.1",1128409,1128723,"-",69621420,,"C629_RS05315","WP_003858445.1",104,"MULTISPECIES: metalloregulator ArsR/SmtB family transcription factor"
"chromosome","NC_021352.1",1128955,1129221,"+",69621421,,"C629_RS05320","WP_003858446.1",88,"MULTISPECIES: type B 50S ribosomal protein L31"
"chromosome","NC_021352.1",1129233,1129406,"+",69621422,"rpmF","C629_RS05325","WP_003858448.1",57,"MULTISPECIES: 50S ribosomal protein L32"
"chromosome","NC_021352.1",1129598,1130296,"+",69621423,,"C629_RS05330","WP_003858451.1",232,"MULTISPECIES: response regulator transcription factor"
"chromosome","NC_021352.1",1130293,1131732,"+",69621424,,"C629_RS05335","WP_230471474.1",479,"HAMP domain-containing histidine kinase"
"chromosome","NC_021352.1",1131807,1133132,"+",69621425,,"C629_RS05340","WP_003858454.1",441,"MULTISPECIES: trypsin-like peptidase domain-containing protein"
"chromosome","NC_021352.1",1133187,1133774,"+",69621426,,"C629_RS05345","WP_003858456.1",195,"MULTISPECIES: molybdenum cofactor biosynthesis protein MoaB"
"chromosome","NC_021352.1",1133771,1133971,"+",69623465,,"C629_RS16235","WP_011265640.1",66,"MULTISPECIES: hypothetical protein"
"chromosome","NC_021352.1",1134048,1134455,"-",69621427,"mscL","C629_RS05350","WP_003858457.1",135,"MULTISPECIES: large conductance mechanosensitive channel protein MscL"
"chromosome","NC_021352.1",1134537,1135091,"-",69621428,,"C629_RS05355","WP_003858458.1",184,"MULTISPECIES: SAF domain-containing protein"
"chromosome","NC_021352.1",1135210,1135782,"-",69621429,,"C629_RS05360","WP_003858459.1",190,"MULTISPECIES: 5-formyltetrahydrofolate cyclo-ligase"
"chromosome","NC_021352.1",1135855,1136802,"+",69621430,,"C629_RS05365","WP_003858460.1",315,"MULTISPECIES: UTP--glucose-1-phosphate uridylyltransferase"
"chromosome","NC_021352.1",1136831,1138090,"+",69621431,,"C629_RS05370","WP_003858461.1",419,"MULTISPECIES: molybdopterin molybdotransferase MoeA"
"chromosome","NC_021352.1",1138095,1138757,"+",69621432,,"C629_RS05375","WP_186458539.1",220,"MULTISPECIES: GNAT family N-acetyltransferase"
"chromosome","NC_021352.1",1138871,1139884,"+",69621433,,"C629_RS05380","WP_003858464.1",337,"MULTISPECIES: hypothetical protein"
"chromosome","NC_021352.1",1139907,1141109,"+",69621434,,"C629_RS05385","WP_003858467.1",400,"MULTISPECIES: CynX/NimT family MFS transporter"
"chromosome","NC_021352.1",1141166,1141573,"+",69621435,,"C629_RS05390","WP_003862437.1",135,"MULTISPECIES: DoxX family protein"
"chromosome","NC_021352.1",1141566,1142237,"+",69621436,,"C629_RS05395","WP_003858471.1",223,"MULTISPECIES: zf-HC2 domain-containing protein"
"chromosome","NC_021352.1",1142248,1143408,"+",69621437,,"C629_RS05400","WP_003858473.1",386,"MULTISPECIES: alpha-amylase family protein"
"chromosome","NC_021352.1",1143858,1145420,"-",69621438,,"C629_RS05405","WP_003858475.1",520,"MULTISPECIES: phospholipid carrier-dependent glycosyltransferase"
"chromosome","NC_021352.1",1145468,1146316,"+",69621439,"rsmI","C629_RS05410","WP_003858478.1",282,"MULTISPECIES: 16S rRNA (cytidine(1402)-2\\'-O)-methyltransferase"
"chromosome","NC_021352.1",1146476,1148263,"+",69621440,"betP","C629_RS05415","WP_003858479.1",595,"MULTISPECIES: glycine betaine transporter BetP"
"chromosome","NC_021352.1",1148319,1150151,"+",69621441,"metG","C629_RS05420","WP_003858482.1",610,"MULTISPECIES: methionine--tRNA ligase"
"chromosome","NC_021352.1",1150269,1152320,"+",69621442,,"C629_RS05425","WP_006287589.1",683,"MULTISPECIES: ATP-dependent DNA helicase"
"chromosome","NC_021352.1",1152303,1152938,"-",69621443,,"C629_RS05430","WP_003858486.1",211,"MULTISPECIES: cyclase family protein"
"chromosome","NC_021352.1",1152960,1153793,"+",69621444,,"C629_RS05435","WP_006287590.1",277,"MULTISPECIES: TatD family hydrolase"
"chromosome","NC_021352.1",1153964,1155088,"+",69621445,,"C629_RS05440","WP_003858490.1",374,"resuscitation-promoting factor"
"chromosome","NC_021352.1",1155125,1156006,"+",69621446,"rsmA","C629_RS05445","WP_003858492.1",293,"MULTISPECIES: 16S rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))-dimethyltransferase RsmA"
"chromosome","NC_021352.1",1156003,1156941,"+",69621447,,"C629_RS05450","WP_003858493.1",312,"MULTISPECIES: 4-(cytidine 5\\'-diphospho)-2-C-methyl-D-erythritol kinase"
"chromosome","NC_021352.1",1156979,1158811,"+",69621448,,"C629_RS05455","WP_003858495.1",610,"MULTISPECIES: ATP-binding cassette domain-containing protein"
"chromosome","NC_021352.1",1158815,1159609,"+",69621449,,"C629_RS05460","WP_003858496.1",264,"MULTISPECIES: PfkB family carbohydrate kinase"
"chromosome","NC_021352.1",1159606,1160124,"-",69621450,,"C629_RS05465","WP_230471475.1",172,"TlpA family protein disulfide reductase"
"chromosome","NC_021352.1",1160177,1160500,"+",69621451,,"C629_RS05470","WP_020948541.1",107,"MULTISPECIES: antibiotic biosynthesis monooxygenase"
"chromosome","NC_021352.1",1160566,1160889,"+",69621452,,"C629_RS05475","WP_003858501.1",107,"MULTISPECIES: antibiotic biosynthesis monooxygenase"
"chromosome","NC_021352.1",1161012,1161974,"+",69621453,"ppk2","C629_RS05480","WP_003858504.1",320,"MULTISPECIES: polyphosphate kinase 2"
"chromosome","NC_021352.1",1162387,1163181,"-",69621454,,"C629_RS05485","WP_003858506.1",264,"MULTISPECIES: Cof-type HAD-IIB family hydrolase"
"chromosome","NC_021352.1",1163285,1164304,"+",69621455,,"C629_RS05490","WP_003858507.1",339,"MULTISPECIES: enoyl-CoA hydratase/isomerase family protein"
"chromosome","NC_021352.1",1164356,1165111,"+",69621456,,"C629_RS05495","WP_011265649.1",251,"MULTISPECIES: DUF1648 domain-containing protein"
"chromosome","NC_021352.1",1165108,1166304,"-",69621457,,"C629_RS05500","WP_003858513.1",398,"MULTISPECIES: hypothetical protein"
"chromosome","NC_021352.1",1166433,1167884,"+",69621458,,"C629_RS05505","WP_003858515.1",483,"MULTISPECIES: esterase family protein"
"chromosome","NC_021352.1",1167945,1168526,"-",69621459,,"C629_RS05510","WP_003858518.1",193,"MULTISPECIES: TetR/AcrR family transcriptional regulator"
"chromosome","NC_021352.1",1168513,1170888,"-",69621460,,"C629_RS05515","WP_031512492.1",791,"MULTISPECIES: MMPL family transporter"
"chromosome","NC_021352.1",1171135,1171641,"+",69621461,"rraA","C629_RS05520","WP_003858525.1",168,"MULTISPECIES: ribonuclease E activity regulator RraA"
"chromosome","NC_021352.1",1171806,1172438,"+",69621462,,"C629_RS05525","WP_031512489.1",210,"MULTISPECIES: hypothetical protein"
"chromosome","NC_021352.1",1172469,1172954,"-",69621463,,"C629_RS05530","WP_003858528.1",161,"MULTISPECIES: DUF2199 domain-containing protein"
"chromosome","NC_021352.1",1173249,1174799,"+",69621464,,"C629_RS05535","WP_020447887.1",516,"HNH endonuclease"
"chromosome","NC_021352.1",1175007,1176656,"-",69621465,,"C629_RS05540","WP_031512120.1",549,"MULTISPECIES: peptide chain release factor 3"
"chromosome","NC_021352.1",1176885,1178156,"+",69621466,"urtA","C629_RS05545","WP_003856676.1",423,"MULTISPECIES: urea ABC transporter substrate-binding protein"
"chromosome","NC_021352.1",1178169,1179053,"+",69621467,"urtB","C629_RS05550","WP_003856680.1",294,"MULTISPECIES: urea ABC transporter permease subunit UrtB"
"chromosome","NC_021352.1",1179050,1180138,"+",69621468,"urtC","C629_RS05555","WP_003856682.1",362,"MULTISPECIES: urea ABC transporter permease subunit UrtC"
"chromosome","NC_021352.1",1180135,1180863,"+",69621469,"urtD","C629_RS05560","WP_003856684.1",242,"MULTISPECIES: urea ABC transporter ATP-binding protein UrtD"
"chromosome","NC_021352.1",1180871,1181572,"+",69621470,"urtE","C629_RS05565","WP_003856685.1",233,"urea ABC transporter ATP-binding subunit UrtE"
"chromosome","NC_021352.1",1181569,1182183,"-",69621471,"pth","C629_RS05570","WP_003856688.1",204,"MULTISPECIES: aminoacyl-tRNA hydrolase"
"chromosome","NC_021352.1",1182213,1183238,"+",69621472,,"C629_RS05575","WP_003856691.1",341,"MULTISPECIES: nitronate monooxygenase family protein"
"chromosome","NC_021352.1",1183330,1184772,"+",69621473,,"C629_RS05580","WP_003856693.1",480,"MULTISPECIES: glyceraldehyde-3-phosphate dehydrogenase"
"chromosome","NC_021352.1",1184806,1184997,"+",69623387,,"C629_RS15655","WP_011265654.1",63,"MULTISPECIES: hypothetical protein"
"chromosome","NC_021352.1",1184998,1185531,"-",69621474,"pth","C629_RS05585","WP_006285296.1",177,"MULTISPECIES: aminoacyl-tRNA hydrolase"
"chromosome","NC_021352.1",1185680,1186288,"-",69621475,,"C629_RS05590","WP_003856695.1",202,"MULTISPECIES: 50S ribosomal protein L25/general stress protein Ctc"
"chromosome","NC_021352.1",1186564,1186995,"+",69621476,,"C629_RS05595","WP_003856697.1",143,"MULTISPECIES: VOC family protein"
"chromosome","NC_021352.1",1186992,1187618,"-",69621477,,"C629_RS05600","WP_003856698.1",208,"MULTISPECIES: DNA alkylation repair protein"
"chromosome","NC_021352.1",1187625,1188602,"-",69621478,,"C629_RS05605","WP_003860060.1",325,"MULTISPECIES: ribose-phosphate diphosphokinase"
"chromosome","NC_021352.1",1188614,1190071,"-",69621479,"glmU","C629_RS05610","WP_003856700.1",485,"bifunctional UDP-N-acetylglucosamine diphosphorylase/glucosamine-1-phosphate N-acetyltransferase GlmU"
"chromosome","NC_021352.1",1190175,1191404,"-",69621480,,"C629_RS05615","WP_003856702.1",409,"MULTISPECIES: MFS transporter"
"chromosome","NC_021352.1",1191488,1193029,"+",69621481,,"C629_RS05620","WP_011896976.1",513,"MULTISPECIES: multicopper oxidase domain-containing protein"
"chromosome","NC_021352.1",1193175,1194095,"+",69621482,,"C629_RS05625","WP_003856709.1",306,"MULTISPECIES: ABC transporter ATP-binding protein"
"chromosome","NC_021352.1",1194115,1194948,"+",69621483,,"C629_RS05630","WP_003856711.1",277,"MULTISPECIES: ABC transporter permease"
"chromosome","NC_021352.1",1194991,1196250,"+",69621484,,"C629_RS05635","WP_003856713.1",419,"MULTISPECIES: sensor histidine kinase"
"chromosome","NC_021352.1",1196251,1196862,"+",69621485,,"C629_RS05640","WP_003856714.1",203,"MULTISPECIES: response regulator transcription factor"
"chromosome","NC_021352.1",1197211,1198317,"+",69621486,,"C629_RS05645","WP_003856718.1",368,"MULTISPECIES: YihY/virulence factor BrkB family protein"
"chromosome","NC_021352.1",1198421,1198696,"+",69621487,,"C629_RS05650","WP_003856720.1",91,"MULTISPECIES: hypothetical protein"
"chromosome","NC_021352.1",1198787,1200226,"+",69621488,,"C629_RS05655","WP_230479777.1",479,"ABC transporter ATP-binding protein/permease"
"chromosome","NC_021352.1",1200219,1201955,"+",69621489,,"C629_RS05660","WP_003856725.1",578,"MULTISPECIES: ABC transporter ATP-binding protein/permease"
"chromosome","NC_021352.1",1201956,1203929,"-",69621490,"ggt","C629_RS05665","WP_003856727.1",657,"gamma-glutamyltransferase"
"chromosome","NC_021352.1",1204178,1204429,"+",69621491,,"C629_RS05670","WP_003856728.1",83,"MULTISPECIES: hypothetical protein"
"chromosome","NC_021352.1",1204502,1204927,"-",69621492,,"C629_RS05675","WP_003856729.1",141,"MULTISPECIES: excalibur calcium-binding domain-containing protein"
"chromosome","NC_021352.1",1205345,1205998,"+",69621493,,"C629_RS05680","WP_011896982.1",217,"MULTISPECIES: TetR/AcrR family transcriptional regulator"
"chromosome","NC_021352.1",1206004,1209648,"+",69621494,"mfd","C629_RS05685","WP_003856733.1",1214,"MULTISPECIES: transcription-repair coupling factor"
"chromosome","NC_021352.1",1209625,1211595,"-",69621495,,"C629_RS05690","WP_003856735.1",656,"MULTISPECIES: ABC transporter ATP-binding protein/permease"
"chromosome","NC_021352.1",1211592,1213325,"-",69621496,,"C629_RS05695","WP_003856737.1",577,"MULTISPECIES: ABC transporter ATP-binding protein/permease"
"chromosome","NC_021352.1",1213431,1215929,"-",69621497,,"C629_RS05700","WP_003856739.1",832,"MULTISPECIES: bifunctional lysylphosphatidylglycerol flippase/synthetase MprF"
"chromosome","NC_021352.1",1215932,1217212,"-",69621498,,"C629_RS05705","WP_003856741.1",426,"MULTISPECIES: alpha/beta hydrolase-fold protein"
"chromosome","NC_021352.1",1217308,1218813,"-",69621499,,"C629_RS05710","WP_003856744.1",501,"MULTISPECIES: amino acid permease"
"chromosome","NC_021352.1",1218914,1219126,"+",69621500,,"C629_RS05715","WP_003856746.1",70,"MULTISPECIES: antitoxin"
"chromosome","NC_021352.1",1219138,1219725,"+",69621501,,"C629_RS05720","WP_003856747.1",195,"MULTISPECIES: hypothetical protein"
"chromosome","NC_021352.1",1219699,1220070,"-",69621502,,"C629_RS05725","WP_003856749.1",123,"MULTISPECIES: hypothetical protein"
"chromosome","NC_021352.1",1220208,1220588,"-",69621503,,"C629_RS05730","WP_003856752.1",126,"MULTISPECIES: porin"
"chromosome","NC_021352.1",1220920,1221684,"+",69621504,,"C629_RS05735","WP_003856754.1",254,"MULTISPECIES: lytic transglycosylase domain-containing protein"
"chromosome","NC_021352.1",1221891,1223168,"+",69621505,"eno","C629_RS05740","WP_003856756.1",425,"MULTISPECIES: phosphopyruvate hydratase"
"chromosome","NC_021352.1",1223258,1223800,"+",69621506,,"C629_RS05745","WP_003856758.1",180,"MULTISPECIES: septum formation initiator family protein"
"chromosome","NC_021352.1",1223836,1224390,"+",69621507,,"C629_RS05750","WP_003856760.1",184,"MULTISPECIES: DUF501 domain-containing protein"
"chromosome","NC_021352.1",1224390,1225355,"+",69621508,"ppx2","C629_RS05755","WP_003856763.1",321,"MULTISPECIES: exopolyphosphatase Ppx2"
"chromosome","NC_021352.1",1226091,1226261,"+",69623440,,"C629_RS16110","WP_003856767.1",56,"MULTISPECIES: hypothetical protein"
"chromosome","NC_021352.1",1226419,1227414,"+",69621510,,"C629_RS05765","WP_003856768.1",331,"MULTISPECIES: helix-turn-helix transcriptional regulator"
"chromosome","NC_021352.1",1227522,1228340,"+",69621511,,"C629_RS05770","WP_003856770.1",272,"MULTISPECIES: Bax inhibitor-1/YccA family protein"
"chromosome","NC_021352.1",1228765,1229217,"-",69621512,,"C629_RS05775","WP_003856771.1",150,"MULTISPECIES: hypothetical protein"
"chromosome","NC_021352.1",1229241,1229765,"-",69621513,"greA","C629_RS05780","WP_003856772.1",174,"MULTISPECIES: transcription elongation factor GreA"
"chromosome","NC_021352.1",1229944,1230429,"-",69621514,,"C629_RS05785","WP_003856773.1",161,"MULTISPECIES: DUF4307 domain-containing protein"
"chromosome","NC_021352.1",1230628,1231503,"+",69621515,"mca","C629_RS05790","WP_006285275.1",291,"MULTISPECIES: mycothiol conjugate amidase Mca"
"chromosome","NC_021352.1",1231543,1231863,"+",69621516,,"C629_RS05795","WP_003856779.1",106,"MULTISPECIES: hypothetical protein"
